Title,Year,IMDB Rating,IMDB Votes,Genre,Box Office,IMDB ID,Budget,Revenue
American Hustle,2013,7.2,501699.0,"Crime, Drama","$150,117,807",tt1800241,40000000,251171807.0
The Secret Life of Walter Mitty,2013,7.3,343255.0,"Adventure, Comedy, Drama","$58,236,838",tt0359950,90000000,188133322.0
Her,2013,8.0,677234.0,"Drama, Romance, Sci-Fi","$25,568,251",tt1798709,23000000,47351251.0
Lone Survivor,2013,7.5,308164.0,"Action, Biography, Drama","$125,095,601",tt1091191,40000000,149295601.0
Saving Mr. Banks,2013,7.5,170488.0,"Biography, Comedy, Drama","$83,301,580",tt2140373,35000000,112544580.0
The Nutcracker: The Untold Story,2010,4.1,4195.0,"Action, Family, Fantasy","$195,459",tt1041804,90000000,16178959.0
Oldboy,2013,5.8,81170.0,"Action, Drama, Mystery","$2,193,658",tt1321511,30000000,4861022.0
Anchorman 2: The Legend Continues,2013,6.3,193059.0,Comedy,"$127,352,707",tt1229340,50000000,173649015.0
Snowpiercer,2013,7.1,391893.0,"Action, Drama, Sci-Fi","$4,563,650",tt1706620,39200000,86758912.0
The Precocious and Brief Life of Sabina Rivas,2012,6.7,1084.0,"Adventure, Drama, Romance",N/A,tt2062575,4620000,2395000.0
Fun Size,2012,5.4,15246.0,"Adventure, Comedy, Crime","$9,409,538",tt1663143,14000000,11417362.0
The Physician,2013,7.2,42152.0,"Adventure, Drama, History",N/A,tt2101473,32000000,57284237.0
The Hijack That Went South,2013,5.5,966.0,"Comedy, Crime, Drama",N/A,tt2088871,1800000,532269.0
Grudge Match,2013,6.4,63085.0,"Comedy, Drama, Sport","$29,807,260",tt1661382,40000000,44907260.0
Paranormal Activity: The Marked Ones,2014,5.0,45654.0,"Horror, Mystery","$32,462,372",tt2473682,5000000,86362372.0
The Lunchbox,2013,7.8,61175.0,"Drama, Romance","$4,235,151",tt2350496,1000000,4235151.0
Yves Saint Laurent,2014,6.2,13077.0,"Biography, Drama","$723,593",tt2707858,12000000,21026290.0
Hunting Elephants,2013,6.3,1186.0,"Comedy, Crime, Drama",N/A,tt2295196,2300000,4500000.0
Underdogs,2013,6.4,10358.0,"Animation, Adventure, Comedy",N/A,tt1634003,22000000,24000000.0
The Railway Man,2013,7.1,42783.0,"Biography, Drama, Romance","$4,438,438",tt2058107,18000000,22309223.0
Diana,2013,5.6,20963.0,"Biography, Drama, Romance","$335,359",tt1758595,15000000,21766271.0
Ride Along,2014,6.1,123402.0,"Action, Comedy, Crime","$134,938,200",tt1408253,25000000,153997819.0
Jack Ryan: Shadow Recruit,2014,6.2,138606.0,"Action, Drama, Thriller","$50,577,412",tt1205537,60000000,50549107.0
Divergent,2014,6.6,493155.0,"Action, Adventure, Mystery","$150,947,895",tt1840309,85000000,288747895.0
HOUBA! On the Trail of the Marsupilami,2012,5.5,4301.0,"Adventure, Comedy, Family",N/A,tt1723642,50000000,48600000.0
Devil's Due,2014,4.2,17867.0,"Horror, Mystery","$15,821,461",tt2752758,7000000,36433975.0
Decoding Annie Parker,2013,6.2,3320.0,Drama,"$48,390",tt1464191,2000000,48390.0
Justice League: War,2014,7.3,31379.0,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",N/A,tt3060952,3500000,5155325.0
Yeh Jawaani Hai Deewani,2013,7.2,52052.0,"Comedy, Drama, Musical","$3,827,466",tt2178470,7700000,46000000.0
Ernest & Celestine,2012,7.8,22386.0,"Animation, Adventure, Comedy","$262,075",tt1816518,12516654,8109160.0
"I, Frankenstein",2014,5.1,84096.0,"Action, Fantasy, Sci-Fi","$19,075,290",tt1418377,65000000,71154592.0
Better Living Through Chemistry,2014,6.2,15694.0,"Comedy, Drama","$75,143",tt1609479,5000000,75143.0
Labor Day,2013,6.9,51462.0,"Drama, Romance, Thriller","$13,371,528",tt1967545,18000000,20275812.0
The Young and Prodigious T.S. Spivet,2013,7.0,20061.0,"Adventure, Comedy, Drama","$173,564",tt1981107,33000000,9494789.0
The Monuments Men,2014,6.1,142197.0,"Comedy, Drama, War","$78,031,620",tt2177771,70000000,154984035.0
The Lego Movie,2014,7.7,391681.0,"Animation, Action, Adventure","$257,966,122",tt1490017,60000000,469160692.0
RoboCop,2014,6.1,240599.0,"Action, Crime, Sci-Fi","$58,607,007",tt1234721,120000000,242688965.0
Sabotage,2014,5.7,66444.0,"Action, Crime, Drama","$10,508,518",tt1742334,35000000,17508518.0
The Zero Theorem,2013,6.0,49842.0,"Comedy, Drama, Fantasy","$257,706",tt2333804,8500000,770706.0
Endless Love,2014,6.2,47728.0,"Drama, Mystery, Romance","$23,438,250",tt2318092,20000000,34077920.0
Winter's Tale,2014,6.1,57087.0,"Drama, Fantasy, Mystery","$12,600,231",tt1837709,60000000,30800231.0
Joe,2013,6.8,51443.0,"Crime, Drama, Thriller","$373,375",tt2382396,4000000,2365467.0
Love Story 2050,2008,2.6,2625.0,"Action, Adventure, Drama",N/A,tt0490170,20000000,5000000.0
About Last Night,2014,6.0,25225.0,"Comedy, Romance","$48,637,684",tt1826590,12500000,49002684.0
The Grand Budapest Hotel,2014,8.1,892764.0,"Adventure, Comedy, Crime","$59,301,324",tt2278388,30000000,174600318.0
That Awkward Moment,2014,6.1,107663.0,"Comedy, Romance","$26,068,955",tt1800246,8000000,26049082.0
Interstellar,2014,8.7,2126853.0,"Adventure, Drama, Sci-Fi","$188,020,017",tt0816692,165000000,675120017.0
3 Days to Kill,2014,6.2,98074.0,"Action, Drama, Thriller","$30,697,999",tt2172934,28000000,52597999.0
Non-Stop,2014,6.9,277500.0,"Action, Mystery, Thriller","$92,168,600",tt2024469,50000000,222809600.0
300: Rise of an Empire,2014,6.2,317271.0,"Action, Drama","$106,580,051",tt1253863,110000000,337580051.0
Mr. Peabody & Sherman,2014,6.8,78570.0,"Animation, Adventure, Comedy","$111,506,430",tt0864835,145000000,272912430.0
Under the Skin,2013,6.3,159860.0,"Drama, Horror, Mystery","$2,614,251",tt1441395,13300000,5380251.0
Need for Speed,2014,6.4,179313.0,"Action, Crime, Thriller","$43,577,636",tt2369135,66000000,203277636.0
Barefoot,2014,6.5,27171.0,"Comedy, Drama, Romance","$15,071",tt2355495,6000000,15071.0
Veronica Mars,2014,6.7,54779.0,"Crime, Drama, Mystery","$3,322,127",tt2771372,6000000,3485127.0
Bad Words,2013,6.6,55624.0,"Comedy, Drama","$7,779,614",tt2170299,9500000,7800000.0
Son of God,2014,5.7,19702.0,"Biography, Drama, History","$59,700,064",tt3210686,22000000,67800064.0
Harlock: Space Pirate,2013,6.4,12916.0,"Animation, Adventure, Sci-Fi",N/A,tt2668134,30000000,17137302.0
Captain America: The Winter Soldier,2014,7.7,905449.0,"Action, Adventure, Sci-Fi","$259,766,572",tt1843866,170000000,714766572.0
Noah,2014,5.8,268132.0,"Action, Adventure, Drama","$101,200,044",tt1959490,125000000,362637473.0
13 Sins,2014,6.3,39382.0,"Horror, Thriller","$13,809",tt2059171,5000000,13809.0
The Legend of Hercules,2014,4.3,56400.0,"Action, Adventure, Fantasy","$18,848,538",tt1043726,70000000,61279452.0
Muppets Most Wanted,2014,6.4,37211.0,"Adventure, Comedy, Crime","$51,183,113",tt2281587,50000000,80383290.0
Blood Ties,2013,6.5,21275.0,"Action, Crime, Drama","$42,472",tt1747958,25500000,2415472.0
The Quiet Ones,2014,5.1,21232.0,"Horror, Mystery, Thriller","$8,509,867",tt2235779,200000,17834867.0
Draft Day,2014,6.8,67716.0,"Drama, Sport","$28,842,237",tt2223990,25000000,28831145.0
The Raid 2,2014,7.9,131869.0,"Action, Crime, Thriller","$2,627,209",tt2265171,4500000,2627209.0
The Amazing Spider-Man 2,2014,6.6,543274.0,"Action, Adventure, Sci-Fi","$203,605,622",tt1872181,200000000,705717432.0
Oculus,2013,6.5,140737.0,"Horror, Mystery, Thriller","$27,695,246",tt2388715,5000000,44030246.0
God's Not Dead,2014,4.6,45197.0,"Drama, Romance","$60,755,732",tt2528814,17000000,29789000.0
Beauty and the Beast,2014,6.4,22641.0,"Drama, Family, Fantasy",N/A,tt2316801,33000000,49100000.0
Rio 2,2014,6.3,101780.0,"Animation, Adventure, Comedy","$131,538,435",tt2357291,103000000,500188435.0
Transcendence,2014,6.2,239361.0,"Action, Drama, Sci-Fi","$23,022,309",tt2209764,100000000,103039258.0
Heaven Is for Real,2014,5.8,28751.0,"Biography, Drama, Family","$91,443,253",tt1929263,12000000,101332962.0
Brick Mansions,2014,5.6,44203.0,"Action, Crime, Thriller","$20,396,829",tt1430612,28000000,68896829.0
Locke,2013,7.1,160214.0,Drama,"$1,375,769",tt2692904,2000000,4635300.0
Pompeii,2014,5.5,117322.0,"Action, Adventure, Drama","$23,219,748",tt1921064,130000000,117831631.0
Neighbors,2014,6.3,330603.0,Comedy,"$150,157,400",tt2004420,18000000,268157400.0
Belle,2013,7.3,33255.0,"Biography, Drama, Romance","$10,726,630",tt2404181,10900000,16505460.0
The Immigrant,2013,6.6,33928.0,"Drama, Romance","$2,025,328",tt1951181,16000000,5867686.0
A Wednesday,2008,8.1,82558.0,"Action, Crime, Drama",N/A,tt1280558,1400000,3500000.0
Moms' Night Out,2014,5.3,14528.0,Comedy,"$10,429,707",tt3014666,5000000,10429707.0
Lucy,2014,6.4,538963.0,"Action, Sci-Fi, Thriller","$126,663,600",tt2872732,40000000,126546825.0
X-Men: Days of Future Past,2014,7.9,749595.0,"Action, Adventure, Sci-Fi","$233,921,534",tt1877832,250000000,747862775.0
Godzilla,2014,6.4,444246.0,"Action, Adventure, Sci-Fi","$200,676,069",tt0831387,160000000,529076069.0
Walk of Shame,2014,6.0,57258.0,Comedy,"$59,209",tt2463288,15000000,59209.0
Legends of Oz: Dorothy's Return,2013,5.0,6292.0,"Animation, Adventure, Family","$8,462,347",tt0884726,70000000,18662027.0
Chef,2014,7.3,233773.0,"Adventure, Comedy, Drama","$31,424,003",tt2883512,11000000,45967935.0
Afflicted,2013,6.2,25705.0,"Horror, Mystery, Thriller","$121,179",tt2309961,318000,121179.0
Blended,2014,6.5,146306.0,"Comedy, Romance","$46,306,208",tt1086772,40000000,123494610.0
Begin Again,2013,7.4,167914.0,"Comedy, Drama, Music","$16,170,632",tt1980929,8000000,63464861.0
Maleficent,2014,6.9,402225.0,"Action, Adventure, Drama","$241,410,378",tt1587310,180000000,758539785.0
Edge of Tomorrow,2014,7.9,743422.0,"Action, Adventure, Sci-Fi","$100,206,256",tt1631867,178000000,370541256.0
Mission: Impossible - Rogue Nation,2015,7.4,413638.0,"Action, Adventure, Thriller","$195,042,377",tt2381249,150000000,682330139.0
Million Dollar Arm,2014,7.0,47987.0,"Biography, Drama, Family","$36,457,627",tt1647668,25000000,38307627.0
The Fault in Our Stars,2014,7.7,404356.0,"Drama, Romance","$124,872,350",tt2582846,12000000,307166834.0
The Grand Seduction,2013,7.0,19421.0,Comedy,"$3,430,018",tt2319580,12700000,3430018.0
Black Nativity,2013,4.8,2371.0,"Drama, Family, Music","$7,018,189",tt1425922,17500000,7018189.0
Minuscule: Valley of the Lost Ants,2013,7.1,9147.0,"Animation, Action, Adventure",N/A,tt2368672,19700000,30000000.0
Anna,2013,6.4,25192.0,"Drama, Mystery, Sci-Fi","$4,288",tt1715336,4357373,1200000.0
Bikini Spring Break,2012,3.1,1845.0,Comedy,N/A,tt2304517,500000,500000.0
22 Jump Street,2014,7.0,409232.0,"Action, Comedy, Crime","$191,719,337",tt2294449,50000000,188441614.0
Human Capital,2013,7.2,13471.0,"Crime, Drama","$158,549",tt2465578,6000000,5809330.0
The Equalizer,2014,7.2,426562.0,"Action, Crime, Thriller","$101,530,738",tt0455944,55000000,192330738.0
How to Train Your Dragon 2,2014,7.8,366807.0,"Animation, Action, Adventure","$177,002,924",tt1646971,145000000,609123048.0
Birdman or (The Unexpected Virtue of Ignorance),2014,7.7,669587.0,"Comedy, Drama","$42,340,598",tt2562232,18000000,103215094.0
17 Girls,2011,6.0,3389.0,Drama,"$15,123",tt1860152,4141459,201607.0
Boyhood,2014,7.9,368439.0,Drama,"$25,352,281",tt1065073,4000000,44349000.0
Think Like a Man Too,2014,5.7,23004.0,"Comedy, Romance","$65,182,182",tt2239832,24000000,70181428.0
Jersey Boys,2014,6.8,36885.0,"Biography, Drama, Music","$47,047,013",tt1742044,40000000,67347013.0
Transformers: Age of Extinction,2014,5.6,333429.0,"Action, Adventure, Sci-Fi","$245,439,076",tt2109248,210000000,1091405097.0
Planes: Fire & Rescue,2014,5.9,19908.0,"Animation, Adventure, Comedy","$59,165,787",tt2980706,50000000,151165787.0
Mrs. Brown's Boys D'Movie,2014,4.2,5567.0,Comedy,N/A,tt3433074,5900000,23000000.0
Tammy,2014,4.9,55168.0,"Comedy, Romance","$84,525,432",tt2103254,20000000,100525432.0
The Babadook,2014,6.8,249163.0,"Drama, Horror, Mystery","$964,413",tt2321549,2000000,6676471.0
White God,2014,6.8,17137.0,"Adventure, Drama, Thriller","$282,358",tt2844798,2200000,282358.0
Whiplash,2014,8.5,1002639.0,"Drama, Music","$13,092,000",tt2582802,3300000,13092000.0
Gone Girl,2014,8.1,1078777.0,"Drama, Mystery, Thriller","$167,767,189",tt2267998,61000000,369330363.0
Dawn of the Planet of the Apes,2014,7.6,483446.0,"Action, Adventure, Drama","$208,545,589",tt2103281,170000000,710644566.0
No One Lives,2012,6.0,24543.0,"Horror, Thriller","$74,918",tt1763264,2900000,74918.0
And So It Goes,2014,5.9,15390.0,"Comedy, Drama, Romance","$15,160,801",tt2465146,18000000,25312387.0
Sex Tape,2014,5.1,118570.0,"Comedy, Romance","$38,543,473",tt1956620,40000000,126069509.0
The Purge: Anarchy,2014,6.4,163372.0,"Action, Horror, Sci-Fi","$71,962,800",tt2975578,9000000,108782847.0
Guardians of the Galaxy,2014,8.0,1281065.0,"Action, Adventure, Comedy","$333,718,600",tt2015381,170000000,773328629.0
The Expendables 3,2014,6.1,197100.0,"Action, Adventure, Thriller","$39,322,544",tt2333784,90000000,206172544.0
Hercules,2014,6.0,164942.0,"Action, Adventure, Fantasy","$72,688,614",tt1267297,100000000,243400000.0
A Most Wanted Man,2014,6.7,80788.0,"Crime, Drama, Thriller","$17,237,855",tt1972571,15000000,31554855.0
Wish I Was Here,2014,6.6,39125.0,"Comedy, Drama","$3,591,299",tt2870708,5500000,5483299.0
Earth to Echo,2014,5.7,19836.0,"Adventure, Family, Sci-Fi","$38,934,842",tt2183034,13000000,45300000.0
Step Up All In,2014,5.9,36229.0,"Drama, Music, Romance","$14,904,384",tt2626350,45000000,86165646.0
Life After Beth,2014,5.7,24006.0,"Comedy, Fantasy, Horror","$88,273",tt2581244,2400000,88273.0
The Rover,2014,6.4,51646.0,"Action, Crime, Drama","$1,114,423",tt2345737,12250000,2295423.0
Magic in the Moonlight,2014,6.5,71144.0,"Comedy, Drama, Romance","$10,539,326",tt2870756,16800000,51029361.0
The Hundred-Foot Journey,2014,7.3,88031.0,"Comedy, Drama","$54,240,821",tt2980648,22000000,88880821.0
Jupiter Ascending,2015,5.3,195352.0,"Action, Adventure, Sci-Fi","$47,387,723",tt1617661,176000003,183987723.0
Teenage Mutant Ninja Turtles,2014,5.8,221385.0,"Action, Adventure, Comedy","$191,204,754",tt1291150,125000000,477200000.0
The Giver,2014,6.4,126042.0,"Drama, Romance, Sci-Fi","$45,090,374",tt0435651,25000000,66980456.0
Let's Be Cops,2014,6.4,140466.0,"Action, Comedy, Crime","$82,390,774",tt1924435,17000000,136621271.0
The Sacrament,2013,6.1,21089.0,"Horror, Thriller","$9,221",tt2383068,4000000,9221.0
Sin City: A Dame to Kill For,2014,6.5,171206.0,"Action, Crime, Thriller","$13,757,804",tt0458481,65000000,39407616.0
If I Stay,2014,6.7,128661.0,"Drama, Fantasy, Music","$50,474,843",tt1355630,11000000,78874843.0
"Two Days, One Night",2014,7.3,50725.0,Drama,"$1,436,243",tt2737050,7000000,6860853.0
The Pyramid,2014,4.6,27374.0,"Horror, Mystery, Thriller","$2,756,333",tt2799166,6500000,13865435.0
Life of Crime,2013,5.8,20265.0,"Comedy, Crime","$265,452",tt1663207,12000000,265452.0
"As Above, So Below",2014,6.2,113981.0,"Horror, Mystery, Thriller","$21,321,100",tt2870612,5000000,40100000.0
The Guest,2014,6.7,107803.0,"Action, Mystery, Thriller","$332,890",tt2980592,5000000,2367161.0
Before I Go to Sleep,2014,6.3,84680.0,"Drama, Mystery, Thriller","$3,242,457",tt1726592,22000000,15447154.0
Atlas Shrugged: Who Is John Galt?,2014,4.3,3914.0,"Drama, Mystery, Sci-Fi","$846,704",tt2800038,5000000,846704.0
Into the Storm,2014,5.8,71938.0,"Action, Adventure, Drama","$47,615,959",tt2106361,50000000,160602194.0
Third Person,2013,6.3,29392.0,"Drama, Romance","$1,021,398",tt2343793,28000000,1749201.0
Honeymoon,2014,5.7,27581.0,"Drama, Fantasy, Horror","$9,318",tt3177316,1000000,9318.0
The Drop,2014,7.0,162840.0,"Crime, Drama, Thriller","$10,724,389",tt1600196,12600000,19054534.0
The Maze Runner,2014,6.8,514237.0,"Action, Mystery, Sci-Fi","$102,427,862",tt1790864,34000000,348319861.0
No Good Deed,2014,5.6,22143.0,"Crime, Drama, Horror","$52,543,632",tt2011159,13200000,53830415.0
Camp X-Ray,2014,6.9,43132.0,"Drama, War","$13,302",tt2994190,1000000,59744.0
A Walk Among the Tombstones,2014,6.5,127814.0,"Action, Crime, Drama","$26,307,600",tt0365907,28000000,53181600.0
My Old Lady,2014,6.4,10063.0,"Comedy, Drama, Romance","$4,013,786",tt2908856,5000000,7527232.0
CBGB,2013,6.6,11267.0,"Crime, Drama, Music","$40,400",tt1786751,5000000,40400.0
The Homesman,2014,6.6,36092.0,"Drama, Western","$2,429,989",tt2398231,16000000,3442853.0
The November Man,2014,6.3,70883.0,"Action, Adventure, Crime","$25,018,119",tt2402157,15000000,32556119.0
The Boxtrolls,2014,6.8,61727.0,"Animation, Adventure, Comedy","$50,837,305",tt0787474,60000000,108255770.0
The Tale of The Princess Kaguya,2013,8.0,54635.0,"Animation, Drama, Family","$974,913",tt2576852,49300000,24186232.0
This Is Where I Leave You,2014,6.6,89775.0,"Comedy, Drama","$34,296,320",tt1371150,19800000,41296320.0
American Sniper,2014,7.3,532390.0,"Action, Biography, Drama","$350,159,020",tt2179136,58800000,542307423.0
Tusk,2014,5.4,63923.0,"Comedy, Horror","$1,826,705",tt3099498,2800000,1826705.0
Annabelle,2014,5.4,176289.0,"Horror, Mystery, Thriller","$84,284,252",tt3322940,6500000,255273813.0
Dracula Untold,2014,6.2,209644.0,"Action, Drama, Fantasy","$56,280,355",tt0829150,70000000,215529201.0
The Prince,2014,4.6,19260.0,"Action, Thriller",N/A,tt1085492,18000000,266586800.0
The Adventurer: The Curse of the Midas Box,2013,5.5,7259.0,"Adventure, Family, Fantasy","$6,399",tt1376213,25000000,6399.0
Predestination,2014,7.4,307086.0,"Action, Drama, Sci-Fi","$68,372",tt2397535,5500000,3000000.0
The Best of Me,2014,6.7,77771.0,"Drama, Romance","$26,766,213",tt1972779,26000000,35926213.0
John Wick,2014,7.4,746975.0,"Action, Crime, Thriller","$43,037,835",tt2911666,20000000,88761661.0
The Judge,2014,7.4,208495.0,"Crime, Drama, Mystery","$47,119,388",tt1872194,50000000,83719388.0
Fury,2014,7.6,553790.0,"Action, Drama, War","$85,817,906",tt2713180,68000000,211817906.0
The Salvation,2014,6.7,43399.0,"Action, Drama, Thriller","$44,903",tt2720680,10500000,42070000.0
St. Vincent,2014,7.2,108809.0,"Comedy, Drama","$44,137,712",tt2170593,13000000,54837234.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,6.2,46848.0,"Comedy, Drama, Family","$66,954,149",tt1698641,28000000,100654149.0
Left Behind,2014,3.1,42807.0,"Action, Fantasy, Sci-Fi","$14,019,924",tt2467046,16000000,19682924.0
Ouija,2014,4.5,57841.0,"Horror, Mystery, Thriller","$50,856,010",tt1204977,5000000,103590271.0
Nightcrawler,2014,7.8,608855.0,"Crime, Drama, Thriller","$32,381,217",tt2872718,8500000,38697217.0
Big Hero 6,2014,7.8,507210.0,"Animation, Action, Adventure","$222,527,828",tt2245084,165000000,652105443.0
Marshland,2014,7.2,36633.0,"Crime, Mystery, Thriller",N/A,tt3253930,4000000,5169755.0
The Book of Life,2014,7.2,78760.0,"Animation, Adventure, Comedy","$50,151,543",tt2262227,50000000,97437106.0
Ex Machina,2014,7.7,596719.0,"Drama, Sci-Fi, Thriller","$25,442,958",tt0470752,15000000,36869414.0
Kung Fu Dunk,2008,4.8,3737.0,"Action, Comedy, Sport",N/A,tt0848538,10000000,22896728.0
Paradise: Love,2012,7.0,9879.0,Drama,"$24,267",tt1403214,3600000,24267.0
Foxcatcher,2014,7.0,149784.0,"Biography, Drama, History","$12,096,300",tt1100089,24000000,12096300.0
Wolf Creek 2,2013,6.1,22910.0,"Horror, Thriller",N/A,tt2004432,8000000,9630444.0
Walking with Dinosaurs 3D,2013,5.2,11922.0,"Animation, Adventure, Comedy","$36,076,121",tt1762399,80000000,126546518.0
Zombadings 1: Patayin sa shokot si Remington,2011,5.7,319.0,"Comedy, Horror, Romance",N/A,tt1810861,22361,721651.0
Stalingrad,2013,5.7,17775.0,"Action, Drama, War","$1,013,945",tt1966566,30000000,68129518.0
The Imitation Game,2014,8.0,830116.0,"Biography, Drama, Thriller","$91,125,683",tt2084970,14000000,233555708.0
Inherent Vice,2014,6.6,111443.0,"Comedy, Crime, Drama","$8,110,975",tt1791528,20000000,11110975.0
The Hunger Games: Mockingjay - Part 1,2014,6.6,507986.0,"Action, Adventure, Sci-Fi","$337,135,885",tt1951265,125000000,752100229.0
Exodus: Gods and Kings,2014,6.0,180285.0,"Action, Adventure, Drama","$65,014,513",tt1528100,140000000,268031828.0
Dumb and Dumber To,2014,5.6,145947.0,Comedy,"$86,208,010",tt2096672,40000000,169837010.0
Repentance,2013,4.9,2815.0,"Drama, Horror, Thriller","$1,189,612",tt2012665,5000000,1189612.0
The Theory of Everything,2014,7.7,485105.0,"Biography, Drama, Romance","$35,893,537",tt2980516,15000000,123726688.0
Aanrijding in Moscou,2008,7.2,4295.0,"Comedy, Drama, Romance",N/A,tt0948530,560000,1500000.0
Dolphin Tale 2,2014,6.4,9843.0,"Drama, Family","$42,024,533",tt2978462,36000000,52424533.0
When the Game Stands Tall,2014,6.6,16994.0,"Biography, Drama, Family","$30,127,963",tt2247476,15000000,30127963.0
Aashiqui 2,2013,7.1,33031.0,"Drama, Music, Musical",N/A,tt2203308,1300000,16000000.0
Ragnarok,2013,5.9,8854.0,"Adventure, Fantasy","$1,369",tt2363213,6500000,3721345.0
20th Century Boys 1: Beginning of the End,2008,6.6,2773.0,"Adventure, Fantasy, Mystery",N/A,tt1155705,20000000,31244858.0
Beyond the Lights,2014,6.8,17516.0,"Drama, Music, Romance","$14,618,727",tt3125324,7000000,14618727.0
In the Heart of the Sea,2015,6.9,149644.0,"Action, Adventure, Biography","$25,020,758",tt1390411,100000000,93820758.0
Jurassic World,2015,6.9,684087.0,"Action, Adventure, Sci-Fi","$653,406,625",tt0369610,150000000,1513528810.0
My Dear Desperado,2010,6.8,589.0,Comedy,N/A,tt1672091,800000,4214668.0
Horrible Bosses 2,2014,6.3,185820.0,"Comedy, Crime","$54,445,357",tt2170439,42000000,107670357.0
Lucia,2013,8.3,12768.0,"Drama, Sci-Fi, Thriller",N/A,tt2358592,79000,170000.0
Penguins of Madagascar,2014,6.6,103485.0,"Animation, Action, Adventure","$83,850,911",tt1911658,132000000,373552094.0
Black or White,2014,6.6,13977.0,Drama,"$21,571,189",tt2883434,9000000,21571189.0
The Water Diviner,2014,7.0,78213.0,"Drama, History, War","$4,196,641",tt3007512,22500000,15520023.0
Still Alice,2014,7.5,144034.0,Drama,"$18,754,371",tt3316960,5000000,43884652.0
Paddington,2014,7.3,135270.0,"Adventure, Comedy, Family","$76,271,832",tt1109624,55000000,259207227.0
Maze Runner: The Scorch Trials,2015,6.3,280555.0,"Action, Adventure, Sci-Fi","$81,697,192",tt4046784,61000000,311256926.0
Clouds of Sils Maria,2014,6.8,31358.0,Drama,"$1,851,517",tt2452254,6600000,1851517.0
Hard to Be a God,2013,6.5,6427.0,"Drama, Sci-Fi","$28,608",tt2328813,7000000,1310673.0
Kill the Messenger,2014,6.9,48895.0,"Biography, Crime, Drama","$2,450,846",tt1216491,5000000,2450846.0
The Face of Love,2013,6.2,6002.0,"Drama, Mystery, Romance","$350,006",tt1839642,4000000,350006.0
The Hobbit: The Battle of the Five Armies,2014,7.4,577002.0,"Adventure, Fantasy","$255,138,261",tt2310332,250000000,956019788.0
Selma,2014,7.5,95733.0,"Biography, Drama, History","$52,076,908",tt1020072,20000000,66787908.0
Unbroken,2014,7.2,183758.0,"Action, Biography, Drama","$115,637,895",tt1809398,65000000,163442937.0
Khumba,2013,5.6,6525.0,"Animation, Adventure, Comedy","$1,029",tt1487931,20000000,27187375.0
A Girl Walks Home Alone at Night,2014,6.9,38800.0,"Drama, Horror, Romance","$491,910",tt2326554,1000000,395000.0
Mommy,2014,8.0,62115.0,Drama,"$3,494,070",tt3612616,4900000,3494070.0
A Most Violent Year,2014,6.9,78273.0,"Action, Crime, Drama","$5,749,134",tt2937898,20000000,12007070.0
Wild,2014,7.1,139995.0,"Adventure, Biography, Drama","$37,880,356",tt2305051,15000000,52501541.0
Big Eyes,2014,7.0,99808.0,"Biography, Crime, Drama","$14,482,031",tt1126590,10000000,28883511.0
Into the Woods,2014,5.9,148471.0,"Adventure, Comedy, Drama","$128,002,372",tt2180411,50000000,212902372.0
The Interview,2014,6.5,356927.0,"Action, Adventure, Comedy","$6,105,175",tt2788710,44000000,12342632.0
Kingsman: The Secret Service,2014,7.7,721293.0,"Action, Adventure, Comedy","$128,261,724",tt2802144,81000000,414351546.0
Night at the Museum: Secret of the Tomb,2014,6.2,136766.0,"Adventure, Comedy, Family","$113,746,621",tt2692250,127000000,349424282.0
Madea's Big Happy Family,2011,4.8,8653.0,"Comedy, Drama","$53,345,287",tt1787759,25000000,53213633.0
Seventh Son,2014,5.5,80949.0,"Action, Adventure, Fantasy","$17,223,265",tt1121096,95000000,114178613.0
Gloss,2007,5.5,1126.0,"Comedy, Drama",N/A,tt0907119,2500000,4684165.0
Fishtales,2007,4.6,2012.0,"Comedy, Family, Fantasy",N/A,tt0918628,14000000,9216.0
Annie,2014,5.4,40758.0,"Comedy, Drama, Family","$85,911,262",tt1823664,65000000,133821816.0
PK,2014,8.1,203362.0,"Comedy, Drama, Sci-Fi","$10,616,104",tt2338151,13000000,120000000.0
Foodfight!,2012,1.3,11959.0,"Animation, Action, Adventure",N/A,tt0249516,65000000,73706.0
Drishyam,2013,8.3,44338.0,"Crime, Drama, Thriller",N/A,tt3417422,750000,12000000.0
Chappie,2015,6.8,271622.0,"Action, Crime, Drama","$31,569,268",tt1823672,49000000,104399548.0
Gimme Shelter,2013,6.4,9471.0,Drama,"$1,359,910",tt1657510,7500000,1359910.0
Taken 3,2014,6.0,205505.0,"Action, Crime, Thriller","$89,256,424",tt2446042,48000000,325771424.0
Blackhat,2015,5.5,64596.0,"Action, Crime, Thriller","$8,005,980",tt2717822,70000000,17752940.0
Terminator Genisys,2015,6.3,294121.0,"Action, Adventure, Sci-Fi","$89,760,956",tt1340138,155000000,440603537.0
The Woman in Black 2: Angel of Death,2014,4.8,29701.0,"Drama, Horror, Thriller","$26,501,323",tt2339741,1000000,26501323.0
Forbidden Empire,2014,5.2,6561.0,"Adventure, Fantasy, Mystery",N/A,tt1224378,26000000,34592118.0
Justin Bieber: Never Say Never,2011,1.7,76453.0,"Documentary, Music","$73,013,910",tt1702443,13000000,98441954.0
